policy,occlusion,episode,success,final_error,identity_swaps,search_steps,proxy_uncertainty
last_seen_belief,short,503,1,0.006821081980384391,0,1,0.08
last_seen_belief,short,504,1,0.009453926900101162,2,2,0.08
last_seen_belief,short,505,1,0.008484681537773014,0,0,0.08
last_seen_belief,short,506,1,0.00041059076737248734,1,1,0.08
last_seen_belief,short,507,1,0.008418877499989263,0,1,0.08
last_seen_belief,short,508,1,0.0008157924031743091,1,1,0.08
last_seen_belief,short,509,1,0.0005800468810587267,0,0,0.08
last_seen_belief,short,510,1,0.009425134384077827,0,1,0.08
last_seen_belief,short,511,1,0.0019437327723230285,1,0,0.08
last_seen_belief,short,512,1,0.003154180713603294,1,2,0.08
last_seen_belief,short,513,1,0.010284899416655169,0,0,0.08
last_seen_belief,short,514,1,0.006704027578862681,0,1,0.08
last_seen_belief,short,515,1,0.002717499235325105,1,2,0.08
last_seen_belief,short,516,1,0.0009266585036579733,1,0,0.08
last_seen_belief,short,517,1,0.006713803526858152,0,2,0.08
last_seen_belief,short,518,1,0.0055623083419790165,0,1,0.08
last_seen_belief,short,519,1,0.010117188234725072,0,1,0.08
last_seen_belief,short,520,1,0.0016029526373683711,1,1,0.08
last_seen_belief,short,521,1,0.009705397974289542,1,3,0.08
last_seen_belief,short,522,1,0.003981687483289753,0,0,0.08
last_seen_belief,short,523,1,0.020675733144633945,0,1,0.08
last_seen_belief,short,524,1,0.0038297515292268214,0,1,0.08
last_seen_belief,short,525,1,0.0016624169190407878,0,1,0.08
last_seen_belief,short,526,1,0.019608998170451808,0,0,0.08
last_seen_belief,short,527,1,0.008917020798514641,0,0,0.08
last_seen_belief,short,528,1,0.005206704545844265,1,0,0.08
last_seen_belief,short,529,1,0.021623619991920084,1,0,0.08
last_seen_belief,short,530,1,0.0017801239164432214,1,1,0.08
last_seen_belief,short,531,1,0.002009654898402824,0,0,0.08
last_seen_belief,short,532,1,0.01227951184515863,0,0,0.08
last_seen_belief,short,533,0,0.20691185793749683,1,0,0.08
last_seen_belief,short,534,1,0.019778897980595955,0,0,0.08
last_seen_belief,short,535,1,0.002161299813990443,0,1,0.08
last_seen_belief,short,536,1,0.0015561345305268592,2,3,0.08
last_seen_belief,short,537,1,0.002634788368612917,1,1,0.08
last_seen_belief,short,538,1,0.0007176442570954178,0,0,0.08
last_seen_belief,short,539,1,0.004751956774071142,0,1,0.08
last_seen_belief,short,540,1,0.005679018761874821,0,1,0.08
last_seen_belief,short,541,1,0.006337292046220772,0,3,0.08
last_seen_belief,short,542,1,0.002233757035708328,1,2,0.08
last_seen_belief,short,543,1,0.014680165002330714,0,2,0.08
last_seen_belief,short,544,1,0.01230046562963838,0,2,0.08
last_seen_belief,short,545,1,0.005824355762134914,0,0,0.08
last_seen_belief,short,546,1,0.0034538726686415,0,2,0.08
last_seen_belief,short,547,1,0.003822496768382755,0,1,0.08
last_seen_belief,short,548,1,0.0004879632844601023,1,1,0.08
last_seen_belief,short,549,1,0.0010072285148940985,0,0,0.08
last_seen_belief,short,550,0,0.13478562205877764,1,1,0.08
last_seen_belief,short,551,0,0.13156947615837747,1,0,0.08
last_seen_belief,short,552,1,0.01377440941295327,0,2,0.08
last_seen_belief,short,553,1,0.00018068230662449114,0,0,0.08
last_seen_belief,short,554,1,0.00047452843395096034,0,0,0.08
last_seen_belief,short,555,1,0.017878163563442614,1,1,0.08
last_seen_belief,short,556,1,0.006559259079650104,1,1,0.08
last_seen_belief,short,557,1,0.016250055863893165,0,4,0.08
last_seen_belief,short,558,1,0.0056508469021746555,0,1,0.08
last_seen_belief,short,559,1,0.004054609414276822,1,1,0.08
last_seen_belief,short,560,1,0.012208868184091615,1,1,0.08
last_seen_belief,short,561,1,0.002707800499385571,0,0,0.08
last_seen_belief,short,562,1,0.008760466120230015,0,0,0.08
last_seen_belief,short,563,0,0.19270590271589916,1,0,0.08
last_seen_belief,short,564,1,0.0033827580586537342,0,2,0.08
last_seen_belief,short,565,1,0.006732574013442294,1,0,0.08
last_seen_belief,short,566,1,0.002613732466236307,0,0,0.08
last_seen_belief,short,567,1,0.0043883263698281105,0,0,0.08
last_seen_belief,short,568,1,0.006348283365861629,1,1,0.08
last_seen_belief,short,569,1,0.02657609813267603,1,1,0.08
last_seen_belief,short,570,1,0.00472076355662171,1,0,0.08
last_seen_belief,short,571,1,0.005662260975307309,1,0,0.08
last_seen_belief,short,572,1,0.012062605672362184,0,2,0.08
last_seen_belief,short,573,1,0.016541798626329762,0,0,0.08
last_seen_belief,short,574,1,0.00234656516530668,0,0,0.08
last_seen_belief,short,575,1,0.00033535731547196246,1,1,0.08
last_seen_belief,short,576,1,0.00352469115563072,0,0,0.08
last_seen_belief,short,577,1,0.001424908789122048,0,0,0.08
last_seen_belief,short,578,1,0.008701097541319425,0,0,0.08
last_seen_belief,short,579,1,0.005482492685788529,0,0,0.08
last_seen_belief,short,580,1,0.010715809352878858,0,0,0.08
last_seen_belief,short,581,1,0.005969930852923522,0,1,0.08
last_seen_belief,short,582,1,0.07418603075509644,1,2,0.08
last_seen_belief,short,583,1,0.0011064771177232368,0,0,0.08
last_seen_belief,short,584,1,0.011140964587500302,0,1,0.08
last_seen_belief,short,585,0,0.1840066782083558,1,1,0.08
last_seen_belief,short,586,1,0.003041832792248733,1,0,0.08
last_seen_belief,short,587,1,0.0029979330357525202,0,1,0.08
last_seen_belief,short,588,1,0.001157106990940182,0,0,0.08
last_seen_belief,short,589,1,0.0076358607739027695,0,1,0.08
last_seen_belief,short,590,1,0.008065293692560926,0,1,0.08
last_seen_belief,short,591,1,0.0288635389899346,0,0,0.08
last_seen_belief,short,592,1,0.0036994366392508436,0,0,0.08
last_seen_belief,short,593,1,0.0095107620206491,0,0,0.08
last_seen_belief,short,594,1,1.8060385904072884e-05,0,1,0.08
last_seen_belief,short,595,1,0.004055899009239139,0,0,0.08
last_seen_belief,short,596,1,0.0019483280144989568,0,2,0.08
last_seen_belief,short,597,1,0.004153837869297683,0,1,0.08
last_seen_belief,short,598,1,0.000939420556600826,1,2,0.08
last_seen_belief,short,599,1,0.0024830083226302646,0,2,0.08
persistent_goal_proxy,short,0,1,0.007188357558524844,0,0,0.04
persistent_goal_proxy,short,1,1,0.0026935913489558594,0,0,0.04
persistent_goal_proxy,short,2,1,0.00028727413751322706,0,0,0.04
persistent_goal_proxy,short,3,1,0.003498018145101478,0,0,0.04
persistent_goal_proxy,short,4,1,0.004106184736123321,0,0,0.04
persistent_goal_proxy,short,5,1,0.005175127911685062,0,0,0.04
persistent_goal_proxy,short,6,1,0.008536565486364611,0,0,0.04
persistent_goal_proxy,short,7,1,0.007993212833371496,0,0,0.04
persistent_goal_proxy,short,8,1,0.006395301730139691,0,0,0.04
persistent_goal_proxy,short,9,1,0.005477523122411093,0,0,0.04
persistent_goal_proxy,short,10,1,0.012131779029198542,0,0,0.04
persistent_goal_proxy,short,11,1,0.008214557917475385,0,0,0.04
persistent_goal_proxy,short,12,1,0.006375343158741775,0,0,0.04
persistent_goal_proxy,short,13,1,0.0009654538907292176,0,0,0.04
persistent_goal_proxy,short,14,1,0.015042088480371807,0,0,0.04
persistent_goal_proxy,short,15,1,0.002478402572472671,0,0,0.04
persistent_goal_proxy,short,16,1,0.0007155263316476618,0,0,0.04
persistent_goal_proxy,short,17,1,0.013265697792640085,0,0,0.04
persistent_goal_proxy,short,18,1,0.006369431240396017,0,0,0.04
persistent_goal_proxy,short,19,1,0.0017596236149870492,0,0,0.04
persistent_goal_proxy,short,20,1,0.0017717563481466359,0,0,0.04
persistent_goal_proxy,short,21,1,0.009578937441840907,0,0,0.04
persistent_goal_proxy,short,22,1,0.0048811924047554855,0,0,0.04
persistent_goal_proxy,short,23,1,0.0016465188606087366,0,0,0.04
persistent_goal_proxy,short,24,1,0.009629147908668034,0,0,0.04
persistent_goal_proxy,short,25,1,0.020192634121728725,0,0,0.04
persistent_goal_proxy,short,26,1,0.007496246702736686,0,0,0.04
persistent_goal_proxy,short,27,1,0.016508804108086417,0,0,0.04
persistent_goal_proxy,short,28,1,0.01793501064067493,0,0,0.04
persistent_goal_proxy,short,29,1,0.006690248672215127,0,0,0.04
persistent_goal_proxy,short,30,1,0.003819111317547197,0,0,0.04
persistent_goal_proxy,short,31,1,0.013831485855088643,0,0,0.04
persistent_goal_proxy,short,32,1,0.01052399068597809,0,0,0.04
persistent_goal_proxy,short,33,1,0.002403794110303961,0,0,0.04
persistent_goal_proxy,short,34,1,0.00852319139813551,0,0,0.04
persistent_goal_proxy,short,35,1,0.010917077794291213,0,0,0.04
persistent_goal_proxy,short,36,1,0.0116744245292838,0,0,0.04
persistent_goal_proxy,short,37,1,0.0020594250325893793,0,0,0.04
persistent_goal_proxy,short,38,1,0.00312226849176811,0,0,0.04
persistent_goal_proxy,short,39,1,0.002049316466492007,0,0,0.04
persistent_goal_proxy,short,40,1,0.008920718938337124,0,0,0.04
persistent_goal_proxy,short,41,1,0.001325784240498895,0,0,0.04
persistent_goal_proxy,short,42,1,0.0021965630990486984,0,0,0.04
persistent_goal_proxy,short,43,1,0.006153762526212525,0,0,0.04
persistent_goal_proxy,short,44,1,0.0004365800599134273,0,0,0.04
persistent_goal_proxy,short,45,1,0.010204709194569506,0,0,0.04
persistent_goal_proxy,short,46,1,0.01702604853891765,0,0,0.04
persistent_goal_proxy,short,47,1,0.0027425594789212138,0,0,0.04
persistent_goal_proxy,short,48,1,0.014359598841794163,0,0,0.04
persistent_goal_proxy,short,49,1,0.009529247880374528,0,0,0.04
persistent_goal_proxy,short,50,1,0.009721070226862083,0,0,0.04
persistent_goal_proxy,short,51,1,0.00621708703889709,0,0,0.04
persistent_goal_proxy,short,52,1,0.010504699531614925,0,0,0.04
persistent_goal_proxy,short,53,1,0.011459943457184263,0,0,0.04
persistent_goal_proxy,short,54,1,0.01091071296961954,0,0,0.04
persistent_goal_proxy,short,55,1,0.008585767130324717,0,0,0.04
persistent_goal_proxy,short,56,1,0.0028280752072521453,0,0,0.04
persistent_goal_proxy,short,57,1,0.010529867310860364,0,0,0.04
persistent_goal_proxy,short,58,1,0.01354665536868535,0,0,0.04
persistent_goal_proxy,short,59,1,0.009207609774315784,0,0,0.04
persistent_goal_proxy,short,60,1,0.005968327399606288,0,0,0.04
persistent_goal_proxy,short,61,1,0.005716745535743417,0,0,0.04
persistent_goal_proxy,short,62,1,0.013105564304846135,0,0,0.04
persistent_goal_proxy,short,63,1,0.005419228440323831,0,0,0.04
persistent_goal_proxy,short,64,1,0.007113322531346278,0,0,0.04
persistent_goal_proxy,short,65,1,0.011959551236595423,0,0,0.04
persistent_goal_proxy,short,66,1,0.009320281031766742,0,0,0.04
persistent_goal_proxy,short,67,1,0.0059209865653801486,0,0,0.04
persistent_goal_proxy,short,68,1,0.014141988999856192,0,0,0.04
persistent_goal_proxy,short,69,1,0.0012750688765182927,0,0,0.04
persistent_goal_proxy,short,70,1,0.013951322254966814,0,0,0.04
persistent_goal_proxy,short,71,1,0.0181023524187639,0,0,0.04
persistent_goal_proxy,short,72,1,0.0033594803121697603,0,0,0.04
persistent_goal_proxy,short,73,1,0.00011873103590509526,0,0,0.04
persistent_goal_proxy,short,74,1,0.010849213558322766,0,0,0.04
persistent_goal_proxy,short,75,1,0.008346670030872222,0,0,0.04
persistent_goal_proxy,short,76,1,0.0030308683899265,0,0,0.04
persistent_goal_proxy,short,77,1,0.00946765254547055,0,0,0.04
persistent_goal_proxy,short,78,1,0.0017720674585647855,0,0,0.04
persistent_goal_proxy,short,79,1,0.009755526141530413,0,0,0.04
persistent_goal_proxy,short,80,1,0.016354771772489562,0,0,0.04
persistent_goal_proxy,short,81,1,0.013492942971029764,0,0,0.04
persistent_goal_proxy,short,82,1,0.0029727960733268444,0,0,0.04
persistent_goal_proxy,short,83,1,0.0020556579014423537,0,0,0.04
persistent_goal_proxy,short,84,1,0.012297751856452988,0,0,0.04
persistent_goal_proxy,short,85,1,0.011006319218021782,0,0,0.04
persistent_goal_proxy,short,86,1,0.0052601385927592,0,0,0.04
persistent_goal_proxy,short,87,1,0.00642509705758415,0,0,0.04
persistent_goal_proxy,short,88,1,0.014973907173194578,0,0,0.04
persistent_goal_proxy,short,89,1,0.004976759515918916,0,0,0.04
persistent_goal_proxy,short,90,1,0.010294458952200491,0,0,0.04
persistent_goal_proxy,short,91,1,0.016822471394933092,0,0,0.04
persistent_goal_proxy,short,92,1,0.012741374066531197,0,0,0.04
persistent_goal_proxy,short,93,1,0.0004744348421293343,0,0,0.04
persistent_goal_proxy,short,94,1,0.008688733836244786,0,0,0.04
persistent_goal_proxy,short,95,1,0.0034163408870043765,0,0,0.04
persistent_goal_proxy,short,96,1,8.447644241527108e-05,0,0,0.04
persistent_goal_proxy,short,97,1,0.0071289411934310765,0,0,0.04
persistent_goal_proxy,short,98,1,0.002930783378053081,0,0,0.04
persistent_goal_proxy,short,99,1,0.005103136703344058,0,0,0.04
persistent_goal_proxy,short,100,1,0.005989119544112131,0,0,0.04
persistent_goal_proxy,short,101,1,0.012699216549894532,0,0,0.04
persistent_goal_proxy,short,102,1,0.012062183080542077,0,0,0.04
persistent_goal_proxy,short,103,1,0.00022213541310145413,0,0,0.04
persistent_goal_proxy,short,104,1,0.0059211241132882675,0,0,0.04
persistent_goal_proxy,short,105,1,0.011662967455101356,0,0,0.04
persistent_goal_proxy,short,106,1,0.0026651793920384054,0,0,0.04
persistent_goal_proxy,short,107,1,0.012489572457947906,0,0,0.04
persistent_goal_proxy,short,108,1,0.009753515927175105,0,0,0.04
persistent_goal_proxy,short,109,1,0.007645759079384029,0,0,0.04
persistent_goal_proxy,short,110,1,0.0057976604140984045,0,0,0.04
persistent_goal_proxy,short,111,1,0.0002823386990651183,0,0,0.04
persistent_goal_proxy,short,112,1,0.005274941257596255,0,0,0.04
persistent_goal_proxy,short,113,1,0.01881575963065585,0,0,0.04
persistent_goal_proxy,short,114,1,0.008189457267189115,0,0,0.04
persistent_goal_proxy,short,115,1,0.004526876252089085,0,0,0.04
persistent_goal_proxy,short,116,1,0.00291354691332759,0,0,0.04
persistent_goal_proxy,short,117,1,0.020344278538582672,0,0,0.04
persistent_goal_proxy,short,118,1,0.0036038201387254,0,0,0.04
persistent_goal_proxy,short,119,1,0.003930899704221447,0,0,0.04
persistent_goal_proxy,short,120,1,0.013235785568877056,0,0,0.04
persistent_goal_proxy,short,121,1,0.00694172413556704,0,0,0.04
persistent_goal_proxy,short,122,1,0.0029961017224402198,0,0,0.04
persistent_goal_proxy,short,123,1,0.0030039354249027372,0,0,0.04
persistent_goal_proxy,short,124,1,0.01906874264397246,0,0,0.04
persistent_goal_proxy,short,125,1,0.010004953509289871,0,0,0.04
persistent_goal_proxy,short,126,1,0.012473564118768543,0,0,0.04
persistent_goal_proxy,short,127,1,0.0020840437776447063,0,0,0.04
persistent_goal_proxy,short,128,1,0.0005819597157761258,0,0,0.04
persistent_goal_proxy,short,129,1,0.006244426627776328,0,0,0.04
persistent_goal_proxy,short,130,1,0.0030844195213166614,0,0,0.04
persistent_goal_proxy,short,131,1,0.002655607658891168,0,0,0.04
persistent_goal_proxy,short,132,1,0.008090265670999797,0,0,0.04
persistent_goal_proxy,short,133,1,0.006463647682764639,0,0,0.04
persistent_goal_proxy,short,134,1,0.0065474284424111885,0,0,0.04
persistent_goal_proxy,short,135,1,0.018363927180084172,0,0,0.04
persistent_goal_proxy,short,136,1,0.0029617482276785845,0,0,0.04
persistent_goal_proxy,short,137,1,0.0015950655161089955,0,0,0.04
persistent_goal_proxy,short,138,1,0.007927784894513179,0,0,0.04
persistent_goal_proxy,short,139,1,0.006756932483505174,0,0,0.04
persistent_goal_proxy,short,140,1,0.0025032743166477633,0,0,0.04
persistent_goal_proxy,short,141,1,0.007651215952116153,0,0,0.04
persistent_goal_proxy,short,142,1,0.008277283321933948,0,0,0.04
persistent_goal_proxy,short,143,1,0.012739404688863532,0,0,0.04
persistent_goal_proxy,short,144,1,0.007825904412524731,0,0,0.04
persistent_goal_proxy,short,145,1,0.016551968619916015,0,0,0.04
persistent_goal_proxy,short,146,1,0.005577445488038735,0,0,0.04
persistent_goal_proxy,short,147,1,0.002430521090698523,0,0,0.04
persistent_goal_proxy,short,148,1,0.016401152946761144,0,0,0.04
persistent_goal_proxy,short,149,1,0.006218942229127222,0,0,0.04
persistent_goal_proxy,short,150,1,0.004970101844495756,0,0,0.04
persistent_goal_proxy,short,151,1,0.01360880624668609,0,0,0.04
persistent_goal_proxy,short,152,1,0.0004963254204700118,0,0,0.04
persistent_goal_proxy,short,153,1,0.013296131205302403,0,0,0.04
persistent_goal_proxy,short,154,1,0.004029402619533329,0,0,0.04
persistent_goal_proxy,short,155,1,0.00022399981476106667,0,0,0.04
persistent_goal_proxy,short,156,1,0.020155509146600248,0,0,0.04
persistent_goal_proxy,short,157,1,0.0018521417313501765,0,0,0.04
persistent_goal_proxy,short,158,1,0.0058728816471116385,0,0,0.04
persistent_goal_proxy,short,159,1,0.00027921138291853165,0,0,0.04
persistent_goal_proxy,short,160,1,0.009357797827383635,0,0,0.04
persistent_goal_proxy,short,161,1,0.007876173392389607,0,0,0.04
persistent_goal_proxy,short,162,1,0.00033509995058289554,0,0,0.04
persistent_goal_proxy,short,163,1,0.0006815274159268636,0,0,0.04
persistent_goal_proxy,short,164,1,0.0023960280083964447,0,0,0.04
persistent_goal_proxy,short,165,1,0.0204458017655903,0,0,0.04
persistent_goal_proxy,short,166,1,0.01599863204610419,0,0,0.04
persistent_goal_proxy,short,167,1,0.0032718218023566337,0,0,0.04
persistent_goal_proxy,short,168,1,0.005042726946656084,0,0,0.04
persistent_goal_proxy,short,169,1,0.008428396239927416,0,0,0.04
persistent_goal_proxy,short,170,1,0.00878643484082231,0,0,0.04
persistent_goal_proxy,short,171,1,0.008779176802869881,0,0,0.04
persistent_goal_proxy,short,172,1,0.004008432570988374,0,0,0.04
persistent_goal_proxy,short,173,1,0.01298279212545106,0,0,0.04
persistent_goal_proxy,short,174,1,0.013962265182348998,0,0,0.04
persistent_goal_proxy,short,175,1,0.00907459826778434,0,0,0.04
persistent_goal_proxy,short,176,1,0.007918190479328097,0,0,0.04
persistent_goal_proxy,short,177,1,0.000648491254405914,0,0,0.04
persistent_goal_proxy,short,178,1,0.00037577579330083655,0,0,0.04
persistent_goal_proxy,short,179,1,0.009667531777902028,0,0,0.04
persistent_goal_proxy,short,180,1,0.009134144338541983,0,0,0.04
persistent_goal_proxy,short,181,1,0.004341718797264527,0,0,0.04
persistent_goal_proxy,short,182,1,0.008476284084373537,0,0,0.04
persistent_goal_proxy,short,183,1,0.013498594232587147,0,0,0.04
persistent_goal_proxy,short,184,1,0.009792327335386153,0,0,0.04
persistent_goal_proxy,short,185,1,0.004204054409008728,0,0,0.04
persistent_goal_proxy,short,186,1,0.0042866143536972046,0,0,0.04
persistent_goal_proxy,short,187,1,0.0051767829272733115,0,0,0.04
persistent_goal_proxy,short,188,1,0.003079148000730725,0,0,0.04
persistent_goal_proxy,short,189,1,0.0017480780859726597,0,0,0.04
persistent_goal_proxy,short,190,1,0.009072480192672261,0,0,0.04
persistent_goal_proxy,short,191,1,0.0035431628810163596,0,0,0.04
persistent_goal_proxy,short,192,1,0.0017844391878291122,0,0,0.04
persistent_goal_proxy,short,193,1,0.01007813763555615,0,0,0.04
persistent_goal_proxy,short,194,1,0.016864251801868103,0,0,0.04
persistent_goal_proxy,short,195,1,0.006615485120449849,0,0,0.04
persistent_goal_proxy,short,196,1,0.0003329154531943601,0,0,0.04
persistent_goal_proxy,short,197,1,0.008471655495893293,0,0,0.04
persistent_goal_proxy,short,198,1,0.007148127076631483,0,0,0.04
persistent_goal_proxy,short,199,1,0.008238531824719675,0,0,0.04
persistent_goal_proxy,short,200,1,0.002944142364672442,0,0,0.04
persistent_goal_proxy,short,201,1,0.0160991907748545,0,0,0.04
persistent_goal_proxy,short,202,1,0.005356625575012153,0,0,0.04
persistent_goal_proxy,short,203,1,0.0008036703218069485,0,0,0.04
persistent_goal_proxy,short,204,1,0.005070578183223651,0,0,0.04
persistent_goal_proxy,short,205,1,0.0053264017466516655,0,0,0.04
persistent_goal_proxy,short,206,1,0.0005838824400103415,0,0,0.04
persistent_goal_proxy,short,207,1,0.006357638419619782,0,0,0.04
persistent_goal_proxy,short,208,1,0.005922755658853751,0,0,0.04
persistent_goal_proxy,short,209,1,0.005537656367996802,0,0,0.04
persistent_goal_proxy,short,210,1,0.0019513391690949566,0,0,0.04
persistent_goal_proxy,short,211,1,0.016583350217491022,0,0,0.04
persistent_goal_proxy,short,212,1,0.021429555113324783,0,0,0.04
persistent_goal_proxy,short,213,1,0.0019822867174486003,0,0,0.04
persistent_goal_proxy,short,214,1,0.01592117008003635,0,0,0.04
persistent_goal_proxy,short,215,1,0.0004561916004107158,0,0,0.04
persistent_goal_proxy,short,216,1,0.00878635882912926,0,0,0.04
persistent_goal_proxy,short,217,1,0.005162401476252632,0,0,0.04
persistent_goal_proxy,short,218,1,0.0025949633991340093,0,0,0.04
persistent_goal_proxy,short,219,1,0.003958768240890254,0,0,0.04
persistent_goal_proxy,short,220,1,0.0025491558838742767,0,0,0.04
persistent_goal_proxy,short,221,1,0.009157684913137176,0,0,0.04
persistent_goal_proxy,short,222,1,0.008293596017507454,0,0,0.04
persistent_goal_proxy,short,223,1,0.007413837802794587,0,0,0.04
persistent_goal_proxy,short,224,1,0.0039688190019027125,0,0,0.04
persistent_goal_proxy,short,225,1,0.01096266281881575,0,0,0.04
persistent_goal_proxy,short,226,1,0.01874815442535288,0,0,0.04
persistent_goal_proxy,short,227,1,0.0021248360901192642,0,0,0.04
persistent_goal_proxy,short,228,1,0.01284120963511115,0,0,0.04
persistent_goal_proxy,short,229,1,0.0026770521732266683,0,0,0.04
persistent_goal_proxy,short,230,1,0.0040829542440398575,0,0,0.04
persistent_goal_proxy,short,231,1,0.006326764761156123,0,0,0.04
persistent_goal_proxy,short,232,1,0.0032905325953577202,0,0,0.04
persistent_goal_proxy,short,233,1,0.00386473125234843,0,0,0.04
persistent_goal_proxy,short,234,1,0.014907643475342791,0,0,0.04
persistent_goal_proxy,short,235,1,0.0011025589599412133,0,0,0.04
persistent_goal_proxy,short,236,1,0.0005250921325887503,0,0,0.04
persistent_goal_proxy,short,237,1,0.002924544283820163,0,0,0.04
persistent_goal_proxy,short,238,1,0.01007720459849508,0,0,0.04
persistent_goal_proxy,short,239,1,0.005485288894439888,0,0,0.04
persistent_goal_proxy,short,240,1,0.009096102005231699,0,0,0.04
persistent_goal_proxy,short,241,1,0.00810832838707748,0,0,0.04
persistent_goal_proxy,short,242,1,0.003378551140932884,0,0,0.04
persistent_goal_proxy,short,243,1,0.0019008329307699245,0,0,0.04
persistent_goal_proxy,short,244,1,0.003222104171758833,0,0,0.04
persistent_goal_proxy,short,245,1,0.0002286229009194063,0,0,0.04
persistent_goal_proxy,short,246,1,0.007081466901971201,0,0,0.04
persistent_goal_proxy,short,247,1,0.010040020324439458,0,0,0.04
persistent_goal_proxy,short,248,1,0.014202672360714597,0,0,0.04
persistent_goal_proxy,short,249,1,0.007398417728351342,0,0,0.04
persistent_goal_proxy,short,250,1,0.018889523704890998,0,0,0.04
persistent_goal_proxy,short,251,1,0.0014280123295310476,0,0,0.04
persistent_goal_proxy,short,252,1,0.0005834801191070271,0,0,0.04
persistent_goal_proxy,short,253,1,0.00791272253044184,0,0,0.04
persistent_goal_proxy,short,254,1,0.014821870187283537,0,0,0.04
persistent_goal_proxy,short,255,1,0.01150894042509637,0,0,0.04
persistent_goal_proxy,short,256,1,0.006115882825197927,0,0,0.04
persistent_goal_proxy,short,257,1,0.006719006071803424,0,0,0.04
persistent_goal_proxy,short,258,1,0.003523799602002664,0,0,0.04
persistent_goal_proxy,short,259,1,0.007939994919373583,0,0,0.04
persistent_goal_proxy,short,260,1,0.00045217246746276363,0,0,0.04
persistent_goal_proxy,short,261,1,0.00952912915141245,0,0,0.04
persistent_goal_proxy,short,262,1,0.014904201893400693,0,0,0.04
persistent_goal_proxy,short,263,1,0.01769659713530325,0,0,0.04
persistent_goal_proxy,short,264,1,0.0035223168320862586,0,0,0.04
persistent_goal_proxy,short,265,1,0.0024499609178411097,0,0,0.04
persistent_goal_proxy,short,266,1,0.00039104700501065525,0,0,0.04
persistent_goal_proxy,short,267,1,0.0018912774749080263,0,0,0.04
persistent_goal_proxy,short,268,1,0.0013628003014515,0,0,0.04
persistent_goal_proxy,short,269,1,0.00398209691468665,0,0,0.04
persistent_goal_proxy,short,270,1,0.002358767738325024,0,0,0.04
persistent_goal_proxy,short,271,1,0.01563241341412691,0,0,0.04
persistent_goal_proxy,short,272,1,0.0003678591527179753,0,0,0.04
persistent_goal_proxy,short,273,1,0.0013396463303161354,0,0,0.04
persistent_goal_proxy,short,274,1,0.0036338739115408525,0,0,0.04
persistent_goal_proxy,short,275,1,0.003754308295973785,0,0,0.04
persistent_goal_proxy,short,276,1,0.005980888284186026,0,0,0.04
persistent_goal_proxy,short,277,1,0.012388990343431605,0,0,0.04
persistent_goal_proxy,short,278,1,0.018037389000329918,0,0,0.04
persistent_goal_proxy,short,279,1,0.013062887104517529,0,0,0.04
persistent_goal_proxy,short,280,1,0.002730660761820769,0,0,0.04
persistent_goal_proxy,short,281,1,0.00482145036719428,0,0,0.04
persistent_goal_proxy,short,282,1,0.015749339779455807,0,0,0.04
persistent_goal_proxy,short,283,1,0.011241706334164325,0,0,0.04
persistent_goal_proxy,short,284,1,0.012305963072001602,0,0,0.04
persistent_goal_proxy,short,285,1,0.008584666387357665,0,0,0.04
persistent_goal_proxy,short,286,1,0.00623988665210895,0,0,0.04
persistent_goal_proxy,short,287,1,0.008625677646396546,0,0,0.04
persistent_goal_proxy,short,288,1,0.0052938106111679595,0,0,0.04
persistent_goal_proxy,short,289,1,0.01431884962263208,0,0,0.04
persistent_goal_proxy,short,290,1,0.002971956505449236,0,0,0.04
persistent_goal_proxy,short,291,1,0.00022861776182109272,0,0,0.04
persistent_goal_proxy,short,292,1,0.004790952304949858,0,0,0.04
persistent_goal_proxy,short,293,1,0.008706123516946551,0,0,0.04
persistent_goal_proxy,short,294,1,0.009842847704186586,0,0,0.04
persistent_goal_proxy,short,295,1,0.01172627857074382,0,0,0.04
persistent_goal_proxy,short,296,1,0.008775298225164305,0,0,0.04
persistent_goal_proxy,short,297,1,0.010948456256872519,0,0,0.04
persistent_goal_proxy,short,298,1,0.0003262268751861308,0,0,0.04
persistent_goal_proxy,short,299,1,0.0024879221062506507,0,0,0.04
persistent_goal_proxy,short,300,1,0.002684275853659074,0,0,0.04
persistent_goal_proxy,short,301,1,0.0057431402767762485,0,0,0.04
persistent_goal_proxy,short,302,1,0.0028970347271221747,0,0,0.04
persistent_goal_proxy,short,303,1,0.0011503204938733136,0,0,0.04
persistent_goal_proxy,short,304,1,0.0010159635475407158,0,0,0.04
persistent_goal_proxy,short,305,1,0.0009567743648623422,0,0,0.04
persistent_goal_proxy,short,306,1,0.0013302286789133033,0,0,0.04
persistent_goal_proxy,short,307,1,0.00583130254840894,0,0,0.04
persistent_goal_proxy,short,308,1,0.021391571719557856,0,0,0.04
persistent_goal_proxy,short,309,1,0.004356071136147555,0,0,0.04
persistent_goal_proxy,short,310,1,0.004562491056000928,0,0,0.04
persistent_goal_proxy,short,311,1,0.0017993766037561199,0,0,0.04
persistent_goal_proxy,short,312,1,0.00517422087758887,0,0,0.04
persistent_goal_proxy,short,313,1,0.005127305745055821,0,0,0.04
persistent_goal_proxy,short,314,1,0.01474108301956173,0,0,0.04
persistent_goal_proxy,short,315,1,0.013418639168713414,0,0,0.04
persistent_goal_proxy,short,316,1,0.004061500626664383,0,0,0.04
persistent_goal_proxy,short,317,1,0.006372580707927136,0,0,0.04
